id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code,home_link,wikipedia_link
1938,CYVO,medium_airport,Val-d'Or Airport,48.0532989502,-77.7827987671,1107.0,NA,CA,CA-QC,Val-d'Or,yes,CYVO,YVO,,http://www.arvo.qc.ca/,https://en.wikipedia.org/wiki/Val-d'Or_Airport
1941,CYVR,large_airport,Vancouver International Airport,49.193901062,-123.183998108,14.0,NA,CA,CA-BC,Vancouver,yes,CYVR,YVR,,http://www.yvr.ca/,https://en.wikipedia.org/wiki/Vancouver_International_Airport
1943,CYVV,medium_airport,Wiarton Airport,44.7458,-81.107201,729.0,NA,CA,CA-ON,Wiarton,yes,CYVV,YVV,,http://wiartonairport.ca/,https://en.wikipedia.org/wiki/Wiarton_Airport
1946,CYWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.9099998474,-97.2398986816,783.0,NA,CA,CA-MB,Winnipeg,yes,CYWG,YWG,YWG,http://www.waa.ca/,https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport
1949,CYWK,medium_airport,Wabush Airport,52.92190170288086,-66.8644027709961,1808.0,NA,CA,CA-NL,Wabush,yes,CYWK,YWK,,,https://en.wikipedia.org/wiki/Wabush_Airport
1950,CYWL,medium_airport,Williams Lake Airport,52.1831016541,-122.054000854,3085.0,NA,CA,CA-BC,Williams Lake,yes,CYWL,YWL,,,https://en.wikipedia.org/wiki/Williams_Lake_Airport
1955,CYXC,medium_airport,Cranbrook/Canadian Rockies International Airport,49.610801696777,-115.78199768066,3082.0,NA,CA,CA-BC,Cranbrook,yes,CYXC,YXC,,,https://en.wikipedia.org/wiki/Cranbrook/Canadian_Rockies_International_Airport
1957,CYXE,medium_airport,Saskatoon John G. Diefenbaker International Airport,52.17079925537109,-106.6999969482422,1653.0,NA,CA,CA-SK,Saskatoon,yes,CYXE,YXE,,,https://en.wikipedia.org/wiki/Saskatoon/John_G._Diefenbaker_International_Airport
1958,CYXH,medium_airport,Medicine Hat Regional Airport,50.018902,-110.721001,2352.0,NA,CA,CA-AB,Medicine Hat,yes,CYXH,YXH,,,https://en.wikipedia.org/wiki/Medicine_Hat_Airport
1959,CYXJ,medium_airport,Fort St John / North Peace Regional Airport,56.238098,-120.739998,2280.0,NA,CA,CA-BC,Fort Saint John,yes,CYXJ,YXJ,,,https://en.wikipedia.org/wiki/Fort_St._John_Airport
1960,CYXK,medium_airport,Rimouski Airport,48.477644,-68.496323,82.0,NA,CA,CA-QC,Rimouski,yes,CYXK,YXK,,,https://en.wikipedia.org/wiki/Rimouski_Airport
1961,CYXL,medium_airport,Sioux Lookout Airport,50.11389923095703,-91.9052963256836,1258.0,NA,CA,CA-ON,Sioux Lookout,yes,CYXL,YXL,,,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport
1965,CYXR,medium_airport,Earlton (Timiskaming Regional) Airport,47.6974006546,-79.8473453522,800.0,NA,CA,CA-ON,Earlton,no,CYXR,YXR,,,https://en.wikipedia.org/wiki/Earlton_(Timiskaming_Regional)_Airport
1966,CYXS,medium_airport,Prince George Airport,53.884311,-122.666554,2267.0,NA,CA,CA-BC,Prince George,yes,CYXS,YXS,,https://www.pgairport.ca/,https://en.wikipedia.org/wiki/Prince_George_Airport
1967,CYXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713.0,NA,CA,CA-BC,Terrace,yes,CYXT,YXT,,,https://en.wikipedia.org/wiki/Terrace_Airport
1968,CYXU,medium_airport,London Airport,43.035599,-81.1539,912.0,NA,CA,CA-ON,London,yes,CYXU,YXU,,http://www.londonairport.on.ca/,https://en.wikipedia.org/wiki/London_International_Airport
1969,CYXX,medium_airport,Abbotsford International Airport,49.025299,-122.361,195.0,NA,CA,CA-BC,Abbotsford,yes,CYXX,YXX,,http://www.abbotsfordairport.ca/,https://en.wikipedia.org/wiki/Abbotsford_International_Airport
1971,CYXZ,medium_airport,Wawa Airport,47.96670150756836,-84.78669738769531,942.0,NA,CA,CA-ON,Wawa,no,CYXZ,YXZ,,,https://en.wikipedia.org/wiki/Wawa_Airport
1972,CYYB,medium_airport,North Bay Jack Garland Airport,46.363602,-79.422798,1215.0,NA,CA,CA-ON,North Bay,yes,CYYB,YYB,,https://yyb.ca/,https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport
1973,CYYC,large_airport,Calgary International Airport,51.118822,-114.009933,3557.0,NA,CA,CA-AB,Calgary,yes,CYYC,YYC,,http://www.calgaryairport.com/,https://en.wikipedia.org/wiki/Calgary_International_Airport
1974,CYYD,medium_airport,Smithers Airport,54.82469940185547,-127.18299865722656,1712.0,NA,CA,CA-BC,Smithers,yes,CYYD,YYD,,,https://en.wikipedia.org/wiki/Smithers_Airport
1975,CYYE,medium_airport,Fort Nelson Airport,58.8363990784,-122.597000122,1253.0,NA,CA,CA-BC,Fort Nelson,yes,CYYE,YYE,,,https://en.wikipedia.org/wiki/Fort_Nelson_Airport
1977,CYYG,medium_airport,Charlottetown Airport,46.290000915527344,-63.12110137939453,160.0,NA,CA,CA-PE,Charlottetown,yes,CYYG,YYG,,,https://en.wikipedia.org/wiki/Charlottetown_Airport
1979,CYYJ,medium_airport,Victoria International Airport,48.647201,-123.427792,63.0,NA,CA,CA-BC,Victoria,yes,CYYJ,YYJ,,http://www.victoriaairport.com/,https://en.wikipedia.org/wiki/Victoria_International_Airport
1982,CYYN,medium_airport,Swift Current Airport,50.2919006348,-107.691001892,2680.0,NA,CA,CA-SK,Swift Current,no,CYYN,YYN,,http://www.swiftcurrentairport.com/,https://en.wikipedia.org/wiki/Swift_Current_Airport
1984,CYYQ,medium_airport,Churchill Airport,58.739200592041016,-94.06500244140624,94.0,NA,CA,CA-MB,Churchill,yes,CYYQ,YYQ,,,https://en.wikipedia.org/wiki/Churchill_Airport
1985,CYYR,medium_airport,Goose Bay Airport,53.3191986084,-60.4258003235,160.0,NA,CA,CA-NL,Goose Bay,yes,CYYR,YYR,,,https://en.wikipedia.org/wiki/CFB_Goose_Bay
1986,CYYT,large_airport,St. John's International Airport,47.618599,-52.7519,461.0,NA,CA,CA-NL,St. John's,yes,CYYT,YYT,,https://www.stjohnsairport.com/,https://en.wikipedia.org/wiki/St._John's_International_Airport
1987,CYYU,medium_airport,Kapuskasing Airport,49.411587,-82.469645,743.0,NA,CA,CA-ON,Kapuskasing,no,CYYU,YYU,,,https://en.wikipedia.org/wiki/Kapuskasing_Airport
1988,CYYW,medium_airport,Armstrong Airport,50.29029846191406,-88.90969848632812,1058.0,NA,CA,CA-ON,Armstrong,no,CYYW,YYW,,,https://en.wikipedia.org/wiki/Armstrong_Airport
1989,CYYY,medium_airport,Mont Joli Airport,48.60860061645508,-68.20809936523438,172.0,NA,CA,CA-QC,Mont-Joli,yes,CYYY,YYY,,,https://en.wikipedia.org/wiki/Mont-Joli_Airport
1990,CYYZ,large_airport,Toronto Lester B. Pearson International Airport,43.6772,-79.6306,569.0,NA,CA,CA-ON,Toronto,yes,CYYZ,YYZ,YYZ,http://www.gtaa.com/,https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport
1991,CYZD,medium_airport,Downsview Airport,43.7425,-79.465599,652.0,NA,CA,CA-ON,North York,no,CYZD,,,,https://en.wikipedia.org/wiki/Toronto/Downsview_Airport
1992,CYZE,medium_airport,Gore Bay Manitoulin Airport,45.8853,-82.567802,623.0,NA,CA,CA-ON,Gore Bay,no,CYZE,YZE,,,https://en.wikipedia.org/wiki/Gore_Bay-Manitoulin_Airport
1993,CYZF,medium_airport,Yellowknife International Airport,62.462799,-114.440002,675.0,NA,CA,CA-NT,Yellowknife,yes,CYZF,YZF,,,https://en.wikipedia.org/wiki/Yellowknife_Airport
1995,CYZH,medium_airport,Slave Lake Airport,55.292945,-114.777276,1912.0,NA,CA,CA-AB,Slave Lake,no,CYZH,YZH,,http://slavelakeairport.com,https://en.wikipedia.org/wiki/Slave_Lake_Airport
1997,CYZR,medium_airport,Chris Hadfield Airport,42.999401,-82.308899,594.0,NA,CA,CA-ON,Sarnia,no,CYZR,YZR,,,https://en.wikipedia.org/wiki/Sarnia_(Chris_Hadfield)_Airport
1999,CYZT,medium_airport,Port Hardy Airport,50.68059921264648,-127.36699676513672,71.0,NA,CA,CA-BC,Port Hardy,yes,CYZT,YZT,,,https://en.wikipedia.org/wiki/Port_Hardy_Airport
2000,CYZU,medium_airport,Whitecourt Airport,54.143902,-115.787003,2567.0,NA,CA,CA-AB,Whitecourt,yes,CYZU,YZU,,,https://en.wikipedia.org/wiki/Whitecourt_Airport
2003,CYZX,medium_airport,CFB Greenwood,44.98440170288086,-64.91690063476562,92.0,NA,CA,CA-NS,Greenwood,no,CYZX,YZX,,,https://en.wikipedia.org/wiki/CFB_Greenwood
2004,CYZY,medium_airport,Mackenzie Airport,55.297786,-123.133907,2264.0,NA,CA,CA-BC,Mackenzie,yes,CYZY,,,,https://en.wikipedia.org/wiki/Mackenzie_Airport
2008,CZBB,medium_airport,Boundary Bay Airport,49.0742,-123.012001,6.0,NA,CA,CA-BC,Delta,no,CZBB,YDT,,http://http://czbb.com/,https://en.wikipedia.org/wiki/Boundary_Bay_Airport
2024,CZJN,medium_airport,Swan River Airport,52.120602,-101.236,1100.0,NA,CA,CA-MB,Swan River,no,CZJN,ZJN,,,https://en.wikipedia.org/wiki/Swan_River_Airport
2030,CZMT,medium_airport,Masset Airport,54.0275,-132.125,25.0,NA,CA,CA-BC,Masset,yes,CZMT,ZMT,,,https://en.wikipedia.org/wiki/Masset_Airport
2048,DAAD,medium_airport,Bou Saada Airport,35.3325,4.20639,1506.0,AF,DZ,DZ-28,Ouled Sidi Brahim,no,DAAD,BUJ,,,https://en.wikipedia.org/wiki/Bou_Saada_Airport
2050,DAAG,large_airport,Houari Boumediene Airport,36.693886,3.214531,82.0,AF,DZ,DZ-16,Algiers,yes,DAAG,ALG,,,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport
2051,DAAJ,medium_airport,Djanet Inedbirene Airport,24.292801,9.45244,3176.0,AF,DZ,DZ-56,Djanet,yes,DAAJ,DJG,,,https://en.wikipedia.org/wiki/Djanet_Inedbirene_Airport
2052,DAAK,medium_airport,Boufarik Air Base,36.545799,2.87611,335.0,AF,DZ,DZ-09,Boufarik,no,DAAK,,,,https://en.wikipedia.org/wiki/Boufarik_Airport
2057,DAAV,medium_airport,Jijel Ferhat Abbas Airport,36.795101,5.87361,36.0,AF,DZ,DZ-18,Tahir,yes,DAAV,GJL,,,https://en.wikipedia.org/wiki/Jijel_Ferhat_Abbas_Airport
2058,DAAY,medium_airport,Mecheria Airport,33.535900116,-0.242353007197,3855.0,AF,DZ,DZ-45,Mecheria,no,DAAY,MZW,,,http://fr.wikipedia.org/wiki/A%C3%A9roport_de_Mecheria
2060,DABB,medium_airport,Annaba Rabah Bitat Airport,36.826781,7.81334,16.0,AF,DZ,DZ-23,Annaba,yes,DABB,AAE,,,https://en.wikipedia.org/wiki/Rabah_Bitat_Airport
2061,DABC,medium_airport,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492,2265.0,AF,DZ,DZ-25,Constantine,yes,DABC,CZL,,,https://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport
2062,DABS,medium_airport,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967,2661.0,AF,DZ,DZ-12,Tébessi,yes,DABS,TEE,,,https://en.wikipedia.org/wiki/T%C3%A9bessa_Airport
2063,DABT,medium_airport,Batna Mostefa Ben Boulaid Airport,35.752102,6.30859,2697.0,AF,DZ,DZ-05,Batna,yes,DABT,BLJ,,,https://en.wikipedia.org/wiki/Batna_Airport
2064,DAFH,medium_airport,Hassi R'Mel Airport,32.930401,3.31154,2540.0,AF,DZ,DZ-03,Hassi R'Mel,yes,DAFH,HRM,,,https://en.wikipedia.org/wiki/Hassi_R'Mel_Airport
2065,DAOB,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,3245.0,AF,DZ,DZ-14,Tiaret,no,DAOB,TID,,,https://en.wikipedia.org/wiki/Bou_Chekif_Airport
2067,DAOF,medium_airport,Tindouf Airport,27.7003993988,-8.167099952700001,1453.0,AF,DZ,DZ-37,Tindouf,yes,DAOF,TIN,,,https://en.wikipedia.org/wiki/Tindouf_Airport
2070,DAON,medium_airport,Zenata – Messali El Hadj Airport,35.013426,-1.457191,814.0,AF,DZ,DZ-13,Zenata,yes,DAON,TLM,,,https://en.wikipedia.org/wiki/Zenata_%E2%80%93_Messali_El_Hadj_Airport
2071,DAOO,medium_airport,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,295.0,AF,DZ,DZ-31,Es-Sénia,yes,DAOO,ORN,,,https://en.wikipedia.org/wiki/Oran_Es_Senia_Airport
2072,DAOR,medium_airport,Béchar Boudghene Ben Ali Lotfi Airport,31.64570045471192,-2.269860029220581,2661.0,AF,DZ,DZ-08,Béchar,yes,DAOR,CBH,,,https://en.wikipedia.org/wiki/B%C3%A9char_Ouakda_Airport
2074,DAOV,medium_airport,Ghriss Airport,35.207699,0.147142,1686.0,AF,DZ,DZ-29,Ghriss,no,DAOV,MUW,,,https://en.wikipedia.org/wiki/Ghriss_Airport
2075,DAUA,medium_airport,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,919.0,AF,DZ,DZ-01,Adrar,yes,DAUA,AZR,,,https://en.wikipedia.org/wiki/Touat_Cheikh_Sidi_Mohamed_Belkebir_Airport
2078,DAUG,medium_airport,Noumérat - Moufdi Zakaria Airport,32.384102,3.79411,1512.0,AF,DZ,DZ-47,El Atteuf,yes,DAUG,GHA,,,https://en.wikipedia.org/wiki/Noumerate_Airport
2079,DAUH,medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,463.0,AF,DZ,DZ-30,Hassi Messaoud,yes,DAUH,HME,,,https://en.wikipedia.org/wiki/Oued_Irara_Airport
2080,DAUI,medium_airport,In Salah Airport,27.250999,2.51202,896.0,AF,DZ,DZ-57,In Salah,yes,DAUI,INZ,,,https://en.wikipedia.org/wiki/In_Salah_Airport
2081,DAUK,medium_airport,Touggourt Sidi Madhi Airport,33.067799,6.08867,279.0,AF,DZ,DZ-55,Touggourt,yes,DAUK,TGR,,,https://en.wikipedia.org/wiki/Touggourt_Sidi_Madhi_Airport
2082,DAUL,medium_airport,Laghouat - Molay Ahmed Medeghri Airport,33.7644,2.92834,2510.0,AF,DZ,DZ-03,Laghouat,no,DAUL,LOO,,,https://en.wikipedia.org/wiki/L%27Mekrareg_Airport
2083,DAUO,medium_airport,Guemar Airport,33.5113983154,6.77679014206,203.0,AF,DZ,DZ-39,Guemar,yes,DAUO,ELU,,,https://en.wikipedia.org/wiki/Guemar_Airport
2084,DAUT,medium_airport,Timimoun Airport,29.237101,0.276033,1027.0,AF,DZ,DZ-54,Timimoun,yes,DAUT,TMX,,,https://en.wikipedia.org/wiki/Timimoun_Airport
2085,DAUU,medium_airport,Ain Beida Airport,31.9172,5.41278,492.0,AF,DZ,DZ-30,Ouargla,yes,DAUU,OGX,,,https://en.wikipedia.org/wiki/Ain_Beida_Airport
2086,DAUZ,medium_airport,Zarzaitine - In Aménas Airport,28.0515,9.64291,1847.0,AF,DZ,DZ-33,In Aménas,yes,DAUZ,IAM,,,https://en.wikipedia.org/wiki/In_Amenas_Airport
2087,DBBB,medium_airport,Cadjehoun Airport,6.357230186462402,2.384350061416626,19.0,AF,BJ,BJ-AQ,Cotonou,yes,DBBB,COO,,,https://en.wikipedia.org/wiki/Cadjehoun_Airport
2088,DFFD,medium_airport,Ouagadougou Airport,12.3532,-1.51242,1037.0,AF,BF,BF-KAD,Ouagadougou,yes,DFFD,OUA,,,https://en.wikipedia.org/wiki/Ouagadougou_Airport
2089,DFOO,medium_airport,Bobo Dioulasso Airport,11.160099983215332,-4.33096981048584,1511.0,AF,BF,BF-HOU,Bobo Dioulasso,yes,DFOO,BOY,,,https://en.wikipedia.org/wiki/Bobo_Dioulasso_Airport
2090,DGAA,large_airport,Kotoka International Airport,5.605189800262451,-0.1667860001325607,205.0,AF,GH,GH-AA,Accra,yes,DGAA,ACC,,,https://en.wikipedia.org/wiki/Kotoka_International_Airport
2093,DGSI,medium_airport,Kumasi Airport,6.714560031890869,-1.5908199548721311,942.0,AF,GH,GH-AH,Kumasi,yes,DGSI,KMS,,,https://en.wikipedia.org/wiki/Kumasi_Airport
2094,DGSN,medium_airport,Sunyani Airport,7.36183,-2.32876,1014.0,AF,GH,GH-BO,Sunyani,yes,DGSN,NYI,,,https://en.wikipedia.org/wiki/Sunyani_Airport
2096,DIAP,medium_airport,Félix-Houphouët-Boigny International Airport,5.26139,-3.92629,21.0,AF,CI,CI-AB,Abidjan,yes,DIAP,ABJ,,,https://en.wikipedia.org/wiki/F%C3%A9lix-Houphou%C3%ABt-Boigny_International_Airport
2097,DIBK,medium_airport,Bouaké Airport,7.7388,-5.07367,1230.0,AF,CI,CI-VB,Bouaké,yes,DIBK,BYK,,,https://en.wikipedia.org/wiki/Bouak%C3%A9_Airport
2098,DIDL,medium_airport,Daloa Airport,6.79281,-6.47319,823.0,AF,CI,CI-SM,,no,DIDL,DJO,,,https://en.wikipedia.org/wiki/Daloa_Airport
2099,DIKO,medium_airport,Korhogo Airport,9.38718,-5.55666,1214.0,AF,CI,CI-SV,Korhogo,no,DIKO,HGO,,,https://en.wikipedia.org/wiki/Korhogo_Airport
2100,DIMN,medium_airport,Man Airport,7.27207,-7.58736,1089.0,AF,CI,CI-MG,,no,DIMN,MJC,,,https://en.wikipedia.org/wiki/Man_Airport
2104,DNAA,large_airport,Nnamdi Azikiwe International Airport,9.00679,7.26317,1123.0,AF,NG,NG-FC,Abuja,yes,DNAA,ABV,,http://www.faannigeria.org/nigeria-airport.php?airport=3,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport
2105,DNAK,medium_airport,Akure Airport,7.246739864349365,5.3010101318359375,1100.0,AF,NG,NG-ON,Akure,yes,DNAK,AKR,,http://www.faannigeria.org/nigeria-airport.php?airport=21,https://en.wikipedia.org/wiki/Akure_Airport
2106,DNBE,medium_airport,Benin Airport,6.316979885101318,5.599500179290772,258.0,AF,NG,NG-ED,Benin,yes,DNBE,BNI,,http://www.faannigeria.org/nigeria-airport.php?airport=22,https://en.wikipedia.org/wiki/Benin_Airport
2107,DNCA,medium_airport,Margaret Ekpo International Airport,4.976019859313965,8.347200393676758,210.0,AF,NG,NG-CR,Calabar,yes,DNCA,CBQ,,http://www.faannigeria.org/nigeria-airport.php?airport=12,https://en.wikipedia.org/wiki/Margaret_Ekpo_International_Airport
2108,DNEN,medium_airport,Akanu Ibiam International Airport,6.474269866943359,7.561960220336914,466.0,AF,NG,NG-EN,Enegu,yes,DNEN,ENU,,http://www.faannigeria.org/nigeria-airport.php?airport=11,https://en.wikipedia.org/wiki/Akanu_Ibiam_International_Airport
2110,DNIB,medium_airport,Ibadan Airport,7.362460136413574,3.97832989692688,725.0,AF,NG,NG-OY,Ibadan,yes,DNIB,IBA,,http://www.faannigeria.org/nigeria-airport.php?airport=7,https://en.wikipedia.org/wiki/Ibadan_Airport
2111,DNIL,medium_airport,Ilorin International Airport,8.440210342407227,4.493919849395752,1126.0,AF,NG,NG-KW,Ilorin,yes,DNIL,ILR,,http://www.faannigeria.org/nigeria-airport.php?airport=20,https://en.wikipedia.org/wiki/Ilorin_International_Airport
2112,DNIM,medium_airport,Sam Mbakwe International Airport,5.427060127258301,7.206029891967773,373.0,AF,NG,NG-IM,Owerri,yes,DNIM,QOW,,http://www.faannigeria.org/nigeria-airport.php?airport=17,https://en.wikipedia.org/wiki/Sam_Mbakwe_International_Cargo_Airport
2113,DNJO,medium_airport,Yakubu Gowon Airport,9.639829635620115,8.869050025939941,4232.0,AF,NG,NG-PL,Jos,yes,DNJO,JOS,,http://www.faannigeria.org/nigeria-airport.php?airport=15,https://en.wikipedia.org/wiki/Yakubu_Gowon_Airport
2114,DNKA,medium_airport,Kaduna Airport,10.696000099182127,7.320109844207764,2073.0,AF,NG,NG-KD,Kaduna,yes,DNKA,KAD,,http://www.faannigeria.org/nigeria-airport.php?airport=10,https://en.wikipedia.org/wiki/Kaduna_Airport
2115,DNKN,medium_airport,Mallam Aminu International Airport,12.0476,8.52462,1562.0,AF,NG,NG-KN,Kano,yes,DNKN,KAN,,http://www.faannigeria.org/nigeria-airport.php?airport=2,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport
2116,DNMA,medium_airport,Maiduguri International Airport,11.855299949645996,13.080900192260742,1099.0,AF,NG,NG-BO,Maiduguri,yes,DNMA,MIU,,http://www.faannigeria.org/nigeria-airport.php?airport=14,https://en.wikipedia.org/wiki/Maiduguri_International_Airport
2117,DNMK,medium_airport,Makurdi Airport,7.70388,8.61394,371.0,AF,NG,NG-BE,Makurdi,yes,DNMK,MDI,,http://www.faannigeria.org/nigeria-airport.php?airport=23,https://en.wikipedia.org/wiki/Makurdi_Airport
2118,DNMM,large_airport,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,135.0,AF,NG,NG-LA,Lagos,yes,DNMM,LOS,,http://www.faannigeria.org/nigeria-airport.php?airport=1,https://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport
2119,DNMN,medium_airport,Minna Airport,9.652170181274414,6.462259769439697,834.0,AF,NG,NG-NI,Minna,no,DNMN,MXJ,,http://www.faannigeria.org/nigeria-airport.php?airport=19,https://en.wikipedia.org/wiki/Minna_Airport
2120,DNPO,medium_airport,Port Harcourt International Airport,5.0154900550842285,6.94959020614624,87.0,AF,NG,NG-RI,Port Harcourt,yes,DNPO,PHC,,http://www.faannigeria.org/nigeria-airport.php?airport=4,https://en.wikipedia.org/wiki/Port_Harcourt_International_Airport
2121,DNSO,medium_airport,Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682,1010.0,AF,NG,NG-SO,Sokoto,yes,DNSO,SKO,,http://www.faannigeria.org/nigeria-airport.php?airport=13,https://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport
2123,DNZA,medium_airport,Zaria Airport,11.1302,7.68581,2170.0,AF,NG,NG-KD,Zaria,no,DNZA,ZAR,,http://www.faannigeria.org/nigeria-airport.php?airport=24,https://en.wikipedia.org/wiki/Zaria_Airport
2124,DRRM,medium_airport,Maradi Airport,13.5025,7.12675,1240.0,AF,NE,NE-4,Maradi,no,DRRM,MFQ,,,https://en.wikipedia.org/wiki/Maradi_Airport
2126,DRRT,medium_airport,Tahoua Airport,14.8757,5.26536,1266.0,AF,NE,NE-5,Tahoua,no,DRRT,THZ,,,https://en.wikipedia.org/wiki/Tahoua_Airport
2127,DRZA,medium_airport,Mano Dayak International Airport,16.965999603271484,8.000109672546387,1657.0,AF,NE,NE-1,Agadez,yes,DRZA,AJY,,,https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport
2131,DTKA,medium_airport,Tabarka-Aïn Draham International Airport,36.98,8.87694,230.0,AF,TN,TN-32,Tabarka,yes,DTKA,TBJ,,,https://en.wikipedia.org/wiki/Tabarka%E2%80%93A%C3%AFn_Draham_International_Airport
2132,DTMB,medium_airport,Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125,9.0,AF,TN,TN-52,Monastir,yes,DTMB,MIR,,,https://en.wikipedia.org/wiki/Habib_Bourguiba_International_Airport
44483,DTNH,medium_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21.0,AF,TN,TN-51,Enfidha,yes,DTNH,NBE,DTNH,http://www.enfidhahammametairport.com/,https://en.wikipedia.org/wiki/Enfidha%E2%80%93Hammamet_International_Airport
2133,DTTA,large_airport,Tunis Carthage International Airport,36.851002,10.2272,22.0,AF,TN,TN-11,Tunis,yes,DTTA,TUN,,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,https://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport
2134,DTTB,medium_airport,Bizerte Sidi Ahmed Air Base,37.242356,9.787016,20.0,AF,TN,TN-23,Borj Challouf,no,DTTB,,,,https://en.wikipedia.org/wiki/Bizerte-Sidi_Ahmed_Air_Base
2135,DTTD,medium_airport,Remada Air Base,32.306198,10.3821,1004.0,AF,TN,TN-83,Remada,no,DTTD,,,,https://en.wikipedia.org/wiki/Remada_Air_Base
2139,DTTJ,medium_airport,Djerba Zarzis International Airport,33.875,10.7755,19.0,AF,TN,TN-82,Mellita,yes,DTTJ,DJE,,http://www.aeroport-de-djerba-zarzis.com/,https://en.wikipedia.org/wiki/Djerba-Zarzis_Airport
2140,DTTR,medium_airport,El Borma Airport,31.7043,9.25462,827.0,AF,TN,TN-83,El Borma,no,DTTR,EBM,,,https://en.wikipedia.org/wiki/El_Borma_Airport
2141,DTTX,medium_airport,Sfax Thyna International Airport,34.71799850463867,10.690999984741213,85.0,AF,TN,TN-61,Sfax,yes,DTTX,SFA,,,https://en.wikipedia.org/wiki/Thyna_Airport
2142,DTTZ,medium_airport,Tozeur Nefta International Airport,33.939701080322266,8.110560417175293,287.0,AF,TN,TN-72,Tozeur,yes,DTTZ,TOE,,,https://en.wikipedia.org/wiki/Nefta_Airport
2144,DXXX,medium_airport,Lomé–Tokoin International Airport,6.16561,1.25451,72.0,AF,TG,TG-M,Lomé,yes,DXXX,LFW,,,https://en.wikipedia.org/wiki/Lom%C3%A9%E2%80%93Tokoin_International_Airport
2152,EBAW,medium_airport,Antwerp International Airport (Deurne),51.190667,4.463153,39.0,EU,BE,BE-VAN,Antwerp,yes,EBAW,ANR,,http://www.antwerp-airport.be/,https://en.wikipedia.org/wiki/Antwerp_International_Airport
2154,EBBL,medium_airport,Kleine Brogel Air Base,51.168301,5.47,200.0,EU,BE,BE-VLI,Kleine Brogel,no,EBBL,,,,https://en.wikipedia.org/wiki/Kleine_Brogel_Air_Base
2155,EBBR,large_airport,Brussels Airport,50.901402,4.48444,175.0,EU,BE,BE-VBR,Zaventem,yes,EBBR,BRU,,http://www.brusselsairport.be/en/,https://en.wikipedia.org/wiki/Brussels_Airport
